id;guid;inn;kpp;url;ogrn;okfs;phone;ogrnip;orgOid;bankCode;fullName;orgEmail;shortName;orgAddress;chiefLastName;chiefFirstName;chiefMiddleName;organizationType
663;ad6c632c-fc41-4f9d-99d0-d6cd6eff8977;2129030189;213001001;http://www.jkh.cap.ru/page/orgs/org/296;1022101286448;;79030669111;;1013188939;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ПОЛЕТ;polet.yunost@mail.ru;ТСЖ ПОЛЕТ;428018, Чувашская Республика Чувашия, г Чебоксары, пер Заводской, д. 2, кв. 14;Побережный;Дмитрий;Владимирович;L
664;6852d87e-11d8-439f-b31d-9c7061ab8471;2130027215;213001001;;1072130015154;;78352456618;;1014109752;;ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ РЕЗИНЩИК;GOGSK@RAMBLER.RU;ЖСК РЕЗИНЩИК;428023, Чувашская Республика Чувашия, г Чебоксары, ул Композитора Максимова, д. 6;Иванова;Дина;Салиховна;L
665;aa7d143d-6ad7-4ee9-8110-30377f3a4b08;2130029780;213001001;;1072130017850;;78352456608;;1015401567;;ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ 50 ЛЕТ ОКТЯБРЯ;gogsk@rambler.ru;ЖСК 50 ЛЕТ ОКТЯБРЯ;428023, Чувашская Республика Чувашия, г Чебоксары, ул Композитора Максимова, д. 8;Каруев;Олег;Борисович;L
666;35e6f862-ed70-4ae0-b7e0-587a5205a772;2127306716;212701001;;1022100984421;{'code': '10', 'guid': '341e8e55-4f2e-4ecc-ba90-61d4e58bd4a9', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};8352226552;;1006559538;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ДОМ;nadafa-1979@mail.ru;ТСЖ ДОМ;428022, Чувашская Республика Чувашия, г Чебоксары, ул Комбинатская, д. 5;Субботин;Евгений;Юрьевич;L
667;d698a6c2-b03f-41ed-8228-6a15b816bb57;2129028648;213001001;http://www.jkh.cap.ru/page/orgs/org/206;1022101283357;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};+7 (927)  667-70-37;;1007157464;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ КЛЮЧ;tsj-key1@yandex.ru;ТСЖ КЛЮЧ;428018, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА ВОДОПРОВОДНАЯ, д. 22;Губаньков;Валерий;Павлович;L
668;50660571-0c05-4034-acfa-5a628e1b45bc;2130080297;213001001;http://www.jkh.cap.ru/page/orgs/org/522;1102130012577;;89373746000;;1013004758;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ КОЛЛЕКТИВНАЯ;kollektivnaia@mail.ru;ТСЖ КОЛЛЕКТИВНАЯ;428038, Чувашская Республика Чувашия, г Чебоксары, ул Коллективная, д. 16;Павлова;Надежда;Владимировна;L
669;3d6dc668-5f77-4efe-8b5a-454794f4a0a8;2129044022;213001001;;1022101288769;;78352456608;;1014027755;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ПЕРСПЕКТИВА;GOGSK@RAMBLER.RU;ТСЖ ПЕРСПЕКТИВА;428038, Чувашская Республика Чувашия, г Чебоксары, ул Коллективная, д. 20/1;Сорбат;Сергей;Александрович;L
670;f82862ea-761c-4873-97f1-6394e42667b6;2127317588;212701001;http://www.jkh.cap.ru/page/orgs/org/95;1022100985147;;+7(835)2222679;;1012126760;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ НАДЕЖДА;tszh.nadezhda@mail.ru;ТСЖ НАДЕЖДА;428031, Чувашская Республика Чувашия, г Чебоксары, ул 324 Стрелковой дивизии, д. 14;Павлова;Надежда;Васильевна;L
671;1aab11b9-bfd9-49d4-afad-d26561b82a77;2130214705;213001001;;1192130011292;;79276685010;;1106754960;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ПАРУС;TszhParus21@yandex.ru;ТСЖ ПАРУС;428000, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА ДЗЕРЖИНСКОГО, д. ДОМ 5, кв. КВАРТИРА 23;Савельев;Антон;Сергеевич;L
672;6fe78ab9-24bb-4517-b1df-b0b7c79715ab;2130154044;213001001;http://algeshevo2.ru;1152130005840;;8352505333;;1010978084;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ИЛЕМ;algeshevo-2@mail.ru;ООО УПРАВЛЯЮЩАЯ КОМПАНИЯ Илем;428026, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Г ЧЕБОКСАРЫ, УЛ БОЛГАРСТРОЯ, д. ДОМ 9/11;Иванова;Надежда;Васильевна;L
673;02569457-94b3-4da3-a171-6d4b7d583d9c;2129018135;213001001;http://www.jkh.cap.ru/page/orgs/org/259;1022101283126;;+7(8352)364327;;1045315395;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ВУЗОВЕЦ-3;t364327@yandex.ru;ТСЖ ВУЗОВЕЦ-3;428017, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА ГУЗОВСКОГО, д. 3;Сухова;Людмила;Алексеевна;L
674;9c8d8918-724d-4edb-81a3-d4822119e539;2130058485;213001001;;1092130006210;;78352456615;;1013921596;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ПРИБОРОСТРОИТЕЛЬ;GOGSK@RAMBLER.RU;ТСЖ ПРИБОРОСТРОИТЕЛЬ;428035, Чувашская Республика Чувашия, г Чебоксары, ул 139 Стрелковой Дивизии, д. 10;Курзанова;Нина;Владимировна;L
675;48fe977a-41d3-476c-b8f2-45d03df8eadb;2129049870;213001001;;1032129004490;;83522415822;;1011875477;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ СОГЛАСИЕ;soglasie13@mail.ru;ТСЖ СОГЛАСИЕ;428035, Чувашская Республика Чувашия, г Чебоксары, ул 139 Стрелковой Дивизии, д. 13;Збруев;Дмитрий;Николаевич;L
676;fd2314d6-3832-42db-b6d5-c1a42e968399;2129018199;213001001;;1022101287119;;;;1014763303;;ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ЛУЧ;lira1972@mail.ru;ЖСК ЛУЧ;428005, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА ГУЗОВСКОГО, д. 10;Лайтер;Лира;Николаевна;L
677;337bda12-7885-42d4-86d7-f3675d2cdcd7;2130033547;213001001;;1082130000182;;78352456608;;1013863628;;ЖИЛИЩНЫЙ КООПЕРАТИВ ПРОГРЕСС;GOGSK@RAMBLER.RU;ЖК ПРОГРЕСС;428017, Чувашская Республика Чувашия, г Чебоксары, ул Гузовского, д. 11;Аптрейкин;Юрий;Борисович;L
678;28fe084a-b801-41de-8d44-9fea8878790f;2129052256;213001001;http://www.jkh.cap.ru/page/orgs/org/253;1032129014290;;+7(8352)484488;;1006612349;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ БРИГ;tsg_brig@mail.ru;ТСЖ БРИГ;428005, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА ГУЗОВСКОГО, д. 13, к. А;Александрова;Ирина;Васильевна;L
679;7731fa06-56ec-47dc-a3de-aaae1263aeae;2129058508;212901001;;1052182834956;;78352456618;;1013928252;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ УНИВЕРСИТЕТСКИЙ;GOGSK@RAMBLER.RU;ТСЖ УНИВЕРСИТЕТСКИЙ;428017, Чувашская Республика Чувашия, г Чебоксары, ул Гузовского, д. 38;Галкина;Надежда;Георгиевна;L
680;373527df-a0c1-477b-b370-cce3d30fd4ae;2130095159;213001001;http://www.chapaew.ru/;1112130014325;;+7 (8352) 39-62-09;;1000314206;;АКЦИОНЕРНОЕ ОБЩЕСТВО ЧЕБОКСАРСКОЕ ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ИМЕНИ В.И.ЧАПАЕВА;info@chapaew.ru;АО ЧПО ИМ. В.И.ЧАПАЕВА;428038, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА СОЦИАЛИСТИЧЕСКАЯ, д. 1;Лившиц;Александр;Борисович;L
681;35cd09d7-bd6d-423a-a217-3ab4141f2b10;2124032369;212401001;;1102124000593;;8352781090;;1013571561;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ЮГ-3;atszhdoverie@mail.ru;ТСЖ ЮГ-3;429960, Чувашская Республика Чувашия, г Новочебоксарск, ул Южная, д. 3;Кумашкин;Юрий;Васильевич;L
682;052b153e-17bd-42e3-9678-d92dd7100870;2124029729;212401001;;1082124001200;;8352781090;;1013568128;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ЮГ-4;atszhdoverie@mail.ru;ТСЖ  ЮГ-4;429960, Чувашская Республика Чувашия, г Новочебоксарск, ул Южная, д. 4;Мартьянова;Алевтина;Станиславовна;L
683;330a9658-94be-4315-adae-7267316a78fb;2124039212;212401001;;1142124000985;;+7 (835) 277-10-10;;1011287158;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ 21 ВЕК;tericon21@mail.ru;ТСЖ 21 ВЕК;429958, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Г НОВОЧЕБОКСАРСК, УЛ СОВЕТСКАЯ, д. 21, кв. 182А;Боброва;Зоя;Николаевна;L
684;5ba15e0c-9d1a-44d9-9962-3545d26e886c;2124031020;212401001;;1092124000682;;+7 (835) 277-10-10;;1011331504;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ СОВЕТСКАЯ - 25;tericon21@mail.ru;ТСЖ СОВЕТСКАЯ-25;429965, Чувашская Республика Чувашия, г Новочебоксарск, ул Советская, д. 25;Иванова;Гузель;Мансуровна;L
685;c4fdeaaf-3c44-4052-b031-a2c4885ecd9c;2124032961;212401001;;1102124001198;;771010;;1011334503;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ СОВЕТСКАЯ 33;tericon21@mail.ru;ТСЖ СОВЕТСКАЯ 33;429958, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Г НОВОЧЕБОКСАРСК, УЛ СОВЕТСКАЯ, д. 33;Мигушкин;Николай;Григорьевич;L
686;b5850194-72ee-44bc-8a94-911ac8aaba69;2130058407;213001001;;1092130006165;;78352456579;;1014022072;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ МИР;GOGSK@RAMBLER.RU;ТСЖ МИР;428022, Чувашская Республика Чувашия, г Чебоксары, ул Калинина, д. 104, к. 2;Казакова;Вера;Анатольевна;L
687;49e0330d-3f7f-485e-8420-cf0715314a30;2124023815;212401001;-;1052124018363;;+7 (835) 273-24-06;;1012743654;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ДУБРАВА;dubrava44@rambler.ru;ТСЖ ДУБРАВА;429955, Чувашская Республика Чувашия, г Новочебоксарск, ул Советская, д. 44;Воробьева;Наталья;Николаевна;L
688;45f1c7bd-2232-4e3f-8214-115435a92e62;2128046475;212801001;;1022101150950;;;;1012627779;;ТСЖ ПРИБОЙ;tsgpriboj@rambler.ru;ТСЖ ПРИБОЙ;428027, Чувашская Республика Чувашия, г Чебоксары, пр-кт 9-й Пятилетки, д. 1;Глазырин;Сергей;Леонидович;L
689;6ba65e67-f00e-447c-b821-f85a3a230b5c;2124013461;212401001;;1022100907487;{'code': '10', 'guid': '341e8e55-4f2e-4ecc-ba90-61d4e58bd4a9', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};78352774320;;1006737043;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ НАШ ДОМ;tszh-nash-dom@yandex.ru;ТСЖ НАШ ДОМ;429956, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД НОВОЧЕБОКСАРСК, УЛИЦА СОВЕТСКАЯ, д. 51;Викторова;Елена;Владимировна;L
690;4c702092-9118-4d4b-ad02-098d0f533818;2128034053;213001001;;1022101137112;{'code': '10', 'guid': '341e8e55-4f2e-4ecc-ba90-61d4e58bd4a9', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};+7(8352)525350;;1007822689;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ДОМ-2/III;tovdom2@rambler.ru;ТСЖДОМ-2/III;428027, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, ПРОСПЕКТ 9-Й ПЯТИЛЕТКИ, д. 2-III/10-III;Иванова;Людмила;Леонидовна;L
691;f7804873-9563-49e2-8073-a703c9870b46;2124020081;212401001;;1022100912140;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};79023283743;;1006744884;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ЮНОНА;junononatsj@rambler.ru;ТСЖ ЮНОНА;429956, Чувашская Республика Чувашия, г Новочебоксарск, ул Советская, д. 65;Одинцова;Елена;Валентиновна;L
692;a7e05632-4d03-4f5f-986e-e6edd725a2cd;2124032859;212401001;;1102124001088;;+7(962)3217050*217050;;1014606597;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ПЕР. СОВ.;per8.sov67@gmail.com;ТСЖ ПЕР. СОВ.;429956, Чувашская Республика Чувашия, г Новочебоксарск, ул Первомайская, д. 8;ТАРАБУРИН;ПАВЕЛ;ПЕТРОВИЧ;L
693;800a546a-9921-49ec-95b2-b2d7161fc622;2124029119;212401001;;1082124000595;;;;1011326159;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ДРУЖБА;tericon21@mail.ru;ТСЖ ДРУЖБА;429965, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Г НОВОЧЕБОКСАРСК, УЛ СОВЕТСКАЯ, д. 69;Михайлов;Валериан;Михайлович;L
694;59793665-acdf-45a2-bfbd-d56ca30f3d84;2124033115;212401001;;1102124001385;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};+7-8352-77-15-40;;1006673163;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ СОВЕТСКАЯ 71;ooo_ukuyt@mail.ru;ТСЖ СОВЕТСКАЯ 71;429956, Чувашская Республика Чувашия, г Новочебоксарск, ул Советская, д. 71;Власенко;Людмила;Андреевна;L
695;96795b46-19bc-4446-af7f-f07e2bb31bc2;2124021399;212401001;http://www.jkh.cap.ru/page/orgs/org/514;1032124006463;{'code': '10', 'guid': '341e8e55-4f2e-4ecc-ba90-61d4e58bd4a9', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};88352750092;;1006736654;;Товарищество собственников жилья Западное;tszhzapadnoe@yandex.ru;ТСЖ Западное;429956, Чувашская Республика Чувашия, г Новочебоксарск, ул Советская, д. 73;Фархаев;Ринат;Загрутдинович;L
696;371ce9d1-268b-4cf5-9506-cdfdd452c230;2129060747;213001001;;1062128180652;;+7(8352)238-81-87;;1072401053;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ХОТЭЙ;oookhotey@mail.ru;ООО ХОТЭЙ;428031, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, БУЛЬВАР ЭГЕРСКИЙ, д. ДОМ 24, кв. ПОМЕЩЕНИЕ 5;Терентьев;Андрей;Владимирович;L
697;9ea22690-74a3-48eb-91e2-138388d59ec6;2130123092;213001001;;1132130009835;;79061332342;;1024378288;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ПОБЕДА;pobeda16k1@mail.ru;ТСЖ ПОБЕДА;428027, Чувашская Республика Чувашия, г Чебоксары, пр-кт 9-й Пятилетки, д. 16, к. 1;Сельцова;Ольга;Ивановна;L
698;9d4c2960-8625-4b41-97ac-8185b3e866f3;2130040632;213001001;;1082130007410;;78352456618;;1014080798;;ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ОЛИМПИЙСКИЙ;GOGSK@RAMBLER.RU;ЖСК ОЛИМПИЙСКИЙ;428037, Чувашская Республика Чувашия, г Чебоксары, ул Кадыкова, д. 26;Лебедева;Галина;Ивановна;L
699;fef248cc-3a33-490d-81f9-cbafcc41e626;2124032136;212401001;;1102124000384;;8352781090;;1016743186;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ЮЖНАЯ-5;atszhdoverie@mail.ru;ТСЖ ЮЖНАЯ-5;429960, Чувашская Республика Чувашия, г Новочебоксарск, ул Южная, д. 5;Кряжинов;Сергей;Николаевич;L
700;ea946568-9dad-4246-a626-6c149f1f7eac;2130057019;213001001;gogsk@rambler.ru;1092130004834;;78352456608;;1014161812;;ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ МОНТАЖНИК;gogsk@rambler.ru;ЖСК МОНТАЖНИК;428027, Чувашская Республика Чувашия, г Чебоксары, пр-кт 9-й Пятилетки, д. 30;Мясников;Юрий;Аркадьевич;L
701;41e2ac32-78df-4b88-83ed-56337b801f8a;2130096280;213001001;;1112130015502;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};+7 (835) 262-71-64;;1006389192;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ЗВЕЗДОЧКА;627164@rambler.ru;ТСЖ ЗВЕЗДОЧКА;428005, Чувашская Республика Чувашия, г Чебоксары, ул Грасиса, д. 6, к. 2;Аркадьев;Владислав;Иванович;L
702;7584b269-a89b-4305-b079-9b5d46be3b84;2124034920;212401001;;1112124001131;;8352781090;;1013645631;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ЮЖНАЯ-7;atszhdoverie@mail.ru;ТСЖ ЮЖНАЯ-7;429960, Чувашская Республика Чувашия, г Новочебоксарск, ул Южная, д. 7;Степанов;Андрей;Владимирович;L
703;d71099d9-4eb8-4450-bfea-b16010c545a9;2129043685;213001001;http://xn--11-6kcaofm4fhjq.xn--80asb2ahb.xn--p1ai/company/page/13530;1022101286800;;+7 (903) 066-46-37;;1013556148;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ РАДУГА;raduga-af_1@mail.ru;ТСЖ РАДУГА;428003, Чувашская Республика Чувашия, г Чебоксары, ул Афанасьева, д. 11, к. 1;Хомякова;Екатерина;Анатольевна;L
704;dbcf6d00-6bba-4411-bf76-fb2394ac95a8;2130003856;213001001;;1062130006730;;78352456608;;1013889629;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ УЮТ;GOGSK@RAMBLER.RU;ТСЖ УЮТ;428037, Чувашская Республика Чувашия, г Чебоксары, ул Баумана, д. 12;Мещерякова;Светлана;Александровна;L
705;ec4474e9-16bf-4d51-98f8-d0689331b473;2124022554;212401001;;1042124008145;;+78352771010;;1011288042;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ  ЖИЛЬЯ ЮЖА-8;tericon21@mail.ru;ТСЖ ЮЖА-8;429960, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Г НОВОЧЕБОКСАРСК, УЛ ЮЖНАЯ, д. 8, к. НЕТ, кв. НЕТ;Рытик;Татьяна;Васильевна;L
706;5b2b8315-a95e-4b9e-a44f-7ea3d8949ada;2116499022;213001001;www.skomfort-uk.ru;1092135000528;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};78352773495;;1000312418;;Общество с ограниченной ответственностью Управляющая компания Сельский комфорт;uk-skomfort@yandex.ru;ООО УКСельский комфорт;428903, Чувашская Республика Чувашия, г Чебоксары, проезд Лапсарский, д. 57;ЕВДОКИМОВ;ВАЛЕРИЙ;АЛЕКСАНДРОВИЧ;L
707;9fc4bf7f-3473-414f-9f43-58715894e9a1;2124039420;212401001;;1142124001194;;+78352771010;;1014656350;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ВОЛГА-5;atszhdoverie@mail.ru;ТСЖ ВОЛГА-5;429965, Чувашская Республика Чувашия, г Новочебоксарск, ул Семенова, д. 29;Васько;Андрей;Васильевич;L
708;08637455-ed49-4efd-8259-557228c668d4;2124020589;212401001;;1032124002052;;8352781090;;1013771529;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ РОДНИК;atszhdoverie@mail.ru;ТСЖ РОДНИК;429960, Чувашская Республика Чувашия, г Новочебоксарск, ул Южная, д. 8, к. а;Семенов;Василий;Георгиевич;L
709;c5d9ca69-2f28-4664-9c5b-469818da60dc;2130132227;213001001;http://www.jkh.cap.ru/page/orgs/org/1262;1142130001364;;+7(8352)238810;;1050036902;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСВЕННОСТЬЮ ЭКОПОЛИС;ecopolis21@bk.ru;ООО ЭКОПОЛИС;428017, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Г ЧЕБОКСАРЫ, УЛ СЕЛЬСКАЯ, д. 39;Виссарионов;Сергей;Алексеевич;L
710;7b585213-3ae8-4b40-a23a-44545e887601;2124008599;212401001;;1022100911964;;78352771010;;1013835103;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ВОЛГА-4;tericon21@mail.ru;ТСЖ ВОЛГА-4;429950, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД НОВОЧЕБОКСАРСК, УЛИЦА СЕМЕНОВА, д. 35;Курмышова;Светлана;Робертовна;L
711;2edfb428-074b-4bf0-b468-d06130249fd7;2124028274;212401001;;1072100002336;;88352771010;;1011334867;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ЮЖНАЯ-10;tericon21@mail.ru;ТСЖ ЮЖНАЯ-10;429960, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Г НОВОЧЕБОКСАРСК, УЛ 10 ПЯТИЛЕТКИ, д. 68;Яковлева;Татьяна;Владимировна;L
712;9efe4426-27ea-4d3a-9538-049f320b0f1c;2124035190;212401001;;1122124000085;;8352771010;;1011288611;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ АТАЛ;tericon21@mail.ru;ТСЖ АТАЛ;429950, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД НОВОЧЕБОКСАРСК, УЛИЦА СЕМЕНОВА, д. 37;Альгешкина;Нелли;Алексеевна;L
713;0ed52175-905e-40d7-93f3-2a8537ee734f;2124043177;212401001;www.jkh.cap.ru/page/orgs/org/1326;1162130069111;;+7(8352)762686;;1048344783;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ РЕЧНОЙ БУЛЬВАР;ukrechnoybulvar@yandex.ru;ООО УПРАВЛЯЮЩАЯ КОМПАНИЯ РЕЧНОЙ БУЛЬВАР;429965, Чувашская Республика Чувашия, г Новочебоксарск, б-р Речной, д. 4, к. КОРПУС 1;Каргин;Алексей;Владимирович;L
714;3fd15b57-5cb8-470b-b747-c8140471acbc;2124026781;212401001;;1062100025206;;88352771010;;1011335107;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ЮЖНАЯ - 16;tericon21@mail.ru;ТСЖ ЮЖНАЯ - 16;429960, Чувашская Республика Чувашия, г Новочебоксарск, ул Южная, д. 16, кв. 81;Пушкин;Алексей;Евгеньевич;L
715;2164d516-80e6-4218-a38d-4168b623f59f;2124023942;212401001;;1052124023060;;8352781090;;1013979908;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ЮЖНАЯ-18;atszhdoverie@mail.ru;ТСЖ ЮЖНАЯ-18;429960, Чувашская Республика Чувашия, г Новочебоксарск, ул Южная, д. 18;Семенчук;Светлана;Владимировна;L
716;c8f2c6a2-b70f-4fd1-aee7-7b29bc927493;2124040899;212401001;jkh.cap.ru;1152124001182;;+7(8352)763003;;1013668080;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ (ЖИЛЬЯ) РЕЧНОЙ БУЛЬВАР-1;info@uk-comfort.com;ТСН РЕЧНОЙ БУЛЬВАР-1;429950, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Г НОВОЧЕБОКСАРСК, УЛ ВИНОКУРОВА, д. ДОМ 10, кв. ПОМЕЩЕНИЕ 16;Буткова;Светлана;Владимировна;L
717;f6a41229-68db-457b-85a3-848cd4d01fe7;2130012441;213001001;;1062100025162;;79370107601;;1062640447;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ГАЙДАР;tsg_gaydar@mail.ru;ТСЖ ГАЙДАР;428008, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА АРКАДИЯ ГАЙДАРА, д. 1, к. 1, кв. 16;Вязов;Павел;Николаевич;L
